,timestamp,timestamp_str,fix_type,latitude,latitude_processed,longitude,longitude_processed,altitude,velocity,speed,acceleration_vector,acceleration_magnitude,horizontal_accuracy,vertical_accuracy,speed_accuracy
3017,1679694807.3,2023/03/24 17:53:27.300,1,40.440813971,40.440813971,-79.948313695,-79.948313695,243.3408,"[1.0410034711777735e-05, 3.8383156621246606e-05]",3.976978168046142e-05,"[7.099673618295932e-06, 1.2062998888675597e-05]",1.3997189277655566e-05,,,
3018,1679694807.4,2023/03/24 17:53:27.400,1,40.440815034,40.440815034,-79.948309814,-79.948309814,243.3471,"[1.0714900955993563e-05, 3.90603693306005e-05]",4.050335238890317e-05,"[2.5521818842817988e-06, 1.816588629719977e-06]",3.13267084451656e-06,,,
3019,1679694807.5,2023/03/24 17:53:27.500,1,40.440816119,40.440816119,-79.948305891,-79.948305891,243.3549,"[1.0992619973125725e-05, 3.9478544057614956e-05]",4.0980399397548675e-05,"[2.4009681755949473e-06, 4.847351419240133e-06]",5.409386653016131e-06,,,
3020,1679694807.6,2023/03/24 17:53:27.600,1,40.440817239,40.440817239,-79.948301926,-79.948301926,243.3643,"[1.149474381190328e-05, 3.975065812767486e-05]",4.1379269651415696e-05,"[1.608987920909644e-06, 2.8477066085841564e-06]",3.2708217710855194e-06,,,
3021,1679694807.7,2023/03/24 17:53:27.700,1,40.440818391,40.440818391,-79.948297932,-79.948297932,243.3714,"[1.149001351504876e-05, 4.017612670219635e-05]",4.1786858787984264e-05,"[-2.25988605846771e-17, 1.6318123796703535e-05]",1.6318123796703535e-05,,,
3022,1679694807.8,2023/03/24 17:53:27.800,1,40.44081954,40.44081954,-79.948293859,-79.948293859,243.3772,"[1.1490005817451132e-05, 4.10219576982687e-05]",4.260071885641846e-05,"[-1.154326004489649e-09, 9.471576634284185e-07]",9.471583668319179e-07,,,
3023,1679694807.9,2023/03/24 17:53:27.900,1,40.440820689,40.440820689,-79.948289718,-79.948289718,243.3845,"[1.1489996746183076e-05, 4.213854909396099e-05]",4.3676965839804605e-05,"[9.87987894010764e-06, 8.89701455596556e-06]",1.3295445681895944e-05,,,
3024,1679694808.0,2023/03/24 17:53:28.000,1,40.440821851,40.440821851,-79.948285472,-79.948285472,243.3879,"[1.1386046390068948e-05, 4.265817308216307e-05]",4.4151577356925586e-05,"[-1.2775738128681712e-06, 8.356592570611408e-07]",1.5266044809440638e-06,,,
3025,1679694808.1,2023/03/24 17:53:28.100,1,40.440822986,40.440822986,-79.948281196,-79.948281196,243.3896,"[1.1341818261838978e-05, 4.2921993205919836e-05]",4.439520629813103e-05,"[-1.1241539895895e-06, 6.808538108991731e-06]",6.900718323037297e-06,,,
3026,1679694808.2,2023/03/24 17:53:28.200,1,40.440824119,40.440824119,-79.948276866,-79.948276866,243.3911,"[1.1362522567839035e-05, 4.3715400249221926e-05]",4.516794369964526e-05,"[1.7801898315992835e-05, 7.432649044744432e-06]",1.9291237790128678e-05,,,
3027,1679694808.3,2023/03/24 17:53:28.300,1,40.440825291,40.440825291,-79.948272466,-79.948272466,243.3922,"[1.1544894466638798e-05, 4.419769312612722e-05]",4.5680637757338066e-05,"[-3.3141393009249917e-06, 2.7485070321590738e-06]",4.305555737853532e-06,,,
3028,1679694808.4,2023/03/24 17:53:28.400,1,40.440826441,40.440826441,-79.948268029,-79.948268029,243.3982,"[1.157586878650259e-05, 4.457699782012454e-05]",4.605550426189809e-05,"[1.5043051028925053e-06, 8.061661582294762e-06]",8.200812234775025e-06,,,
3029,1679694808.5,2023/03/24 17:53:28.500,1,40.440827601,40.440827601,-79.948263531,-79.948263531,243.3974,"[1.1573080539727259e-05, 4.5383050647663224e-05]",4.683542974359666e-05,"[-3.58956224280657e-06, 8.387833973687026e-06]",9.123635013804576e-06,,,
3030,1679694808.6,2023/03/24 17:53:28.600,1,40.440828754,40.440828754,-79.948258961,-79.948258961,243.3955,"[1.1623349833439547e-05, 4.591463820090117e-05]",4.736302632296813e-05,"[3.464750443280672e-06, 3.7761105729153343e-06]",5.1247933317448605e-06,,,
3031,1679694808.7,2023/03/24 17:53:28.700,1,40.440829923,40.440829923,-79.948254343,-79.948254343,243.3956,"[1.1650012419179656e-05, 4.652171935558346e-05]",4.795824393330837e-05,"[2.8708376145579694e-13, 1.325978609409571e-05]",1.3259786094095714e-05,,,
3032,1679694808.8,2023/03/24 17:53:28.800,1,40.440831087,40.440831087,-79.948249636,-79.948249636,243.3953,"[1.1620008354639575e-05, 4.750370735127694e-05]",4.890426163717899e-05,"[-9.154140084664089e-07, 5.398116879505406e-06]",5.475184805255227e-06,,,
3033,1679694808.9,2023/03/24 17:53:28.900,1,40.440832247,40.440832247,-79.948244852,-79.948244852,243.3966,"[1.1605704383139664e-05, 4.824247369843447e-05]",4.961883354909675e-05,"[1.0509379850318984e-06, 4.784957564463496e-06]",4.899009036743997e-06,,,
3034,1679694809.0,2023/03/24 17:53:29.000,1,40.440833412,40.440833412,-79.948239999,-79.948239999,243.3956,"[1.1686077729608755e-05, 4.8865944014282855e-05]",5.024385432179227e-05,"[4.227004961238596e-06, 2.872308076740211e-06]",5.110550325556217e-06,,,
3035,1679694809.1,2023/03/24 17:53:29.100,1,40.440834608,40.440834608,-79.948235091,-79.948235091,243.396,"[1.2296528696591976e-05, 4.9364636942948305e-05]",5.087309700121673e-05,"[1.1530741278753544e-06, 3.27720250506876e-06]",3.474138195812663e-06,,,
3036,1679694809.2,2023/03/24 17:53:29.200,1,40.440835842,40.440835842,-79.948230139,-79.948230139,243.3969,"[1.2369235726095371e-05, 4.9666653166431527e-05]",5.1183732075751536e-05,"[5.758919579377924e-08, 8.298065975336826e-07]",8.318025635826097e-07,,,
3037,1679694809.3,2023/03/24 17:53:29.300,1,40.44083708,40.44083708,-79.948225157,-79.948225157,243.3979,"[1.2398684598961497e-05, 5.008534612922307e-05]",5.159718283655228e-05,"[3.076328702042954e-06, 4.408293593910941e-06]",5.375579103048297e-06,,,
3038,1679694809.4,2023/03/24 17:53:29.400,1,40.440838332,40.440838332,-79.948220129,-79.948220129,243.4005,"[1.2608760327290713e-05, 5.04486766592992e-05]",5.2000478975347716e-05,"[4.470132653940484e-06, 3.8908867712797145e-07]",4.4870342034014175e-06,,,
3039,1679694809.5,2023/03/24 17:53:29.500,1,40.44083961,40.44083961,-79.948215079,-79.948215079,243.4044,"[1.2899009464605735e-05, 5.058333713278092e-05]",5.220209230152142e-05,"[3.5306188050664278e-06, 9.574986168927435e-07]",3.6581515479870713e-06,,,
3040,1679694809.6,2023/03/24 17:53:29.600,1,40.440840915,40.440840915,-79.948210015,-79.948210015,243.4095,"[1.3175487783698092e-05, 5.0705595511738646e-05]",5.238941586368785e-05,"[4.255133638923668e-06, 2.022631563422607e-06]",4.711390530029659e-06,,,
3041,1679694809.7,2023/03/24 17:53:29.700,1,40.440842253,40.440842253,-79.948204936,-79.948204936,243.4161,"[1.3576209936251795e-05, 5.085745942408523e-05]",5.263833826504839e-05,"[3.83807246149844e-06, 2.6291739277616767e-06]",4.652242014570443e-06,,,
3042,1679694809.8,2023/03/24 17:53:29.800,1,40.440843635,40.440843635,-79.948199839,-79.948199839,243.4209,"[1.411571624662058e-05, 5.10637683759313e-05]",5.297888150863388e-05,"[2.8056918259423157e-06, 4.272481832951759e-06]",5.111360644198602e-06,,,
3043,1679694809.9,2023/03/24 17:53:29.900,1,40.440845058,40.440845058,-79.948194717,-79.948194717,243.4268,"[1.431822166133539e-05, 5.131861874977311e-05]",5.327862706496573e-05,"[7.865590649661664e-07, 2.8686378217427825e-06]",2.974518131565788e-06,,,
3044,1679694810.0,2023/03/24 17:53:30.000,1,40.440846498,40.440846498,-79.948189565,-79.948189565,243.4307,"[1.4524269910972757e-05, 5.1779478144779365e-05]",5.377795806269026e-05,"[7.647604913351614e-06, 6.327527235331591e-06]",9.925898539909765e-06,,,
3045,1679694810.1,2023/03/24 17:53:30.100,1,40.440847976,40.440847976,-79.948184362,-79.948184362,243.4366,"[1.4909122627952783e-05, 5.221481652815457e-05]",5.4301648249424044e-05,"[-8.476905503962744e-07, 2.3952515089868616e-06]",2.5408284201289502e-06,,,
3046,1679694810.2,2023/03/24 17:53:30.200,1,40.440849489,40.440849489,-79.94817913,-79.94817913,243.4404,"[1.5614074426658894e-05, 5.241037986131903e-05]",5.468681045196363e-05,"[5.013173656287722e-06, 2.363407543871536e-06]",5.542346554170543e-06,,,
3047,1679694810.3,2023/03/24 17:53:30.300,1,40.440851067,40.440851067,-79.948173869,-79.948173869,243.4454,"[1.5861237716735215e-05, 5.289122048082455e-05]",5.5218294666332986e-05,"[9.093111054060473e-08, 7.580199305070573e-06]",7.580744684492187e-06,,,
3048,1679694810.4,2023/03/24 17:53:30.400,1,40.440852657,40.440852657,-79.948168544,-79.948168544,243.4493,"[1.5972909878983676e-05, 5.358832011529874e-05]",5.591817148997154e-05,"[6.991132561225991e-06, 1.0041121818308772e-07]",6.991853609835613e-06,,,
3049,1679694810.5,2023/03/24 17:53:30.500,1,40.440854278,40.440854278,-79.948163182,-79.948163182,243.4548,"[1.633467040471289e-05, 5.367849250183644e-05]",5.61088407873511e-05,"[6.428852597355492e-06, -2.8686469877597274e-08]",6.4289165986251915e-06,,,
3050,1679694810.6,2023/03/24 17:53:30.600,1,40.440855938,40.440855938,-79.948157814,-79.948157814,243.4615,"[1.68092642174982e-05, 5.368460300672606e-05]",5.625467059296895e-05,"[9.365457023041862e-06, -4.794895427770709e-07]",9.377723362953116e-06,,,
3051,1679694810.7,2023/03/24 17:53:30.700,1,40.440857664,40.440857664,-79.948152445,-79.948152445,243.469,"[1.76931239932436e-05, 5.372453787698164e-05]",5.656299679769034e-05,"[9.332290513319897e-06, 1.529811465709271e-06]",9.456847748886312e-06,,,
3052,1679694810.8,2023/03/24 17:53:30.800,1,40.440859474,40.440859474,-79.948147069,-79.948147069,243.4749,"[1.8447189733792792e-05, 5.375458768271107e-05]",5.683180892786031e-05,"[4.147469437414725e-06, -1.0579915568901734e-07]",4.1488186506081126e-06,,,
3053,1679694810.9,2023/03/24 17:53:30.900,1,40.440861346,40.440861346,-79.948141694,-79.948141694,243.4797,"[1.9058166383601293e-05, 5.3745883949492855e-05]",5.702485201574296e-05,"[7.350291250159485e-06, -9.437538304454593e-07]",7.410631063185616e-06,,,
3054,1679694811.0,2023/03/24 17:53:31.000,1,40.440863284,40.440863284,-79.948136325,-79.948136325,243.4855,"[1.9656208588399496e-05, 5.36255735734818e-05]",5.711452247157092e-05,"[5.797391235284779e-06, -2.6357917315104763e-06]",6.368449040924781e-06,,,
3055,1679694811.1,2023/03/24 17:53:31.100,1,40.440865281,40.440865281,-79.94813097,-79.94813097,243.4909,"[2.0307770620210006e-05, 5.35307954914169e-05]",5.725339827038186e-05,"[1.0773355613518101e-05, -3.0566681862233386e-07]",1.077769100407544e-05,,,
3056,1679694811.2,2023/03/24 17:53:31.200,1,40.440867353,40.440867353,-79.948125622,-79.948125622,243.4964,"[2.1005701315101305e-05, 5.3393462501472764e-05]",5.7376836141734295e-05,"[-1.0704531531014838e-06, -1.4956474123159506e-05]",1.499473201326802e-05,,,
3057,1679694811.3,2023/03/24 17:53:31.300,1,40.440869497,40.440869497,-79.948120311,-79.948120311,243.5001,"[2.2362181309589945e-05, 5.329105022577886e-05]",5.7792760680637666e-05,"[6.375800682564828e-06, 2.8554723537507795e-06]",6.986025816358622e-06,,,
3058,1679694811.4,2023/03/24 17:53:31.400,1,40.440871755,40.440871755,-79.948114977,-79.948114977,243.4988,"[2.26967500505497e-05, 5.3294896627253464e-05]",5.7926578263926144e-05,"[7.910429378025119e-07, 4.3330216657442616e-08]",7.922287782722927e-07,,,
3059,1679694811.5,2023/03/24 17:53:31.500,1,40.44087403,40.44087403,-79.948109653,-79.948109653,243.4999,"[2.2817012876280078e-05, 5.31281925569306e-05]",5.782059253382507e-05,"[7.346705277414538e-06, -5.347197111229596e-06]",9.086616277775394e-06,,,
3060,1679694811.6,2023/03/24 17:53:31.600,1,40.440876357,40.440876357,-79.948104357,-79.948104357,243.503,"[2.380870582408249e-05, 5.289112593634113e-05]",5.800280748232448e-05,"[1.741847315823515e-05, -1.6511952332512193e-06]",1.749656117248386e-05,,,
3061,1679694811.7,2023/03/24 17:53:31.700,1,40.440878799,40.440878799,-79.948099076,-79.948099076,243.5046,"[2.4771558528774216e-05, 5.273008137051777e-05]",5.825883274908545e-05,"[2.234397650072905e-06, -4.6512961795260605e-06]",5.160144281735254e-06,,,
3062,1679694811.8,2023/03/24 17:53:31.800,1,40.4408813,40.4408813,-79.948093828,-79.948093828,243.5067,"[2.5375234853614282e-05, 5.2212552229652246e-05]",5.8052158910847106e-05,"[1.0683740827596692e-05, -6.179471218896568e-06]",1.2342130392133583e-05,,,
3063,1679694811.9,2023/03/24 17:53:31.900,1,40.440883879,40.440883879,-79.948088627,-79.948088627,243.5112,"[2.608523170887306e-05, 5.191364614171136e-05]",5.809876047759039e-05,"[3.0392336478636537e-06, 1.3561093393032985e-06]",3.3280585491322475e-06,,,
3064,1679694812.0,2023/03/24 17:53:32.000,1,40.440886525,40.440886525,-79.948083451,-79.948083451,243.5164,"[2.705765092056828e-05, 5.138505045912115e-05]",5.807357302616876e-05,"[8.31348993372749e-06, -1.8072669327025695e-05]",1.9893101605385815e-05,,,
3065,1679694812.1,2023/03/24 17:53:32.100,1,40.44088927,40.44088927,-79.94807835,-79.94807835,243.5256,"[2.781910247962779e-05, 5.116367760582788e-05]",5.823765421894263e-05,"[1.3671695550032323e-06, 7.699543685785286e-06]",7.81998245275805e-06,,,
3066,1679694812.2,2023/03/24 17:53:32.200,1,40.440892059,40.440892059,-79.948073224,-79.948073224,243.5355,"[2.796331676957799e-05, 5.106744721680845e-05]",5.822225734199318e-05,"[8.210073897572981e-08, -7.532672741823996e-06]",7.5331201481695884e-06,,,
3067,1679694812.3,2023/03/24 17:53:32.300,1,40.440894867,40.440894867,-79.948068145,-79.948068145,243.5483,"[2.8309341701086845e-05, 5.06118842929081e-05]",5.799122053576396e-05,"[1.505867350367689e-05, -1.320376509801097e-06]",1.5116449378672724e-05,,,
3068,1679694812.4,2023/03/24 17:53:32.400,1,40.440897745,40.440897745,-79.948063102,-79.948063102,243.5621,"[2.896825844480856e-05, 5.0132033533783755e-05]",5.789974769856637e-05,"[2.938268718009474e-06, -4.73548208193335e-06]",5.572989647177254e-06,,,
3069,1679694812.5,2023/03/24 17:53:32.500,1,40.440900662,40.440900662,-79.948058107,-79.948058107,243.5744,"[2.9426653157201436e-05, 4.982285007390194e-05]",5.7864015635978325e-05,"[1.238315029452846e-05, -1.73678841791793e-06]",1.2504353051057626e-05,,,
3070,1679694812.6,2023/03/24 17:53:32.600,1,40.440903654,40.440903654,-79.948053134,-79.948053134,243.5883,"[3.028762254247357e-05, 4.963128112993025e-05]",5.8142962995306e-05,"[6.689468314363939e-06, -5.884351555521729e-06]",8.909241244789037e-06,,,
3071,1679694812.7,2023/03/24 17:53:32.700,1,40.440906721,40.440906721,-79.948048196,-79.948048196,243.6012,"[3.110014923219293e-05, 4.917144393000814e-05]",5.818118407549476e-05,"[4.933945967773579e-06, -3.7272895101863868e-06]",6.18356773276194e-06,,,
3072,1679694812.8,2023/03/24 17:53:32.800,1,40.440909866,40.440909866,-79.948043314,-79.948043314,243.6142,"[3.190309447786297e-05, 4.830361608090955e-05]",5.7888226469251533e-05,"[3.4093896518834077e-06, -2.082514161029934e-06]",3.995097374190005e-06,,,
3073,1679694812.9,2023/03/24 17:53:32.900,1,40.440913072,40.440913072,-79.948038491,-79.948038491,243.627,"[3.220320380236895e-05, 4.818668664278125e-05]",5.7956907308331275e-05,"[-3.284780786875178e-07, -2.733065739583794e-07]",4.27310579727568e-07,,,
3074,1679694813.0,2023/03/24 17:53:33.000,1,40.440916305,40.440916305,-79.948033676,-79.948033676,243.6416,"[3.26001088118764e-05, 4.809043012296271e-05]",5.809867953712666e-05,"[6.2425487986202e-06, -1.1885523950349282e-05]",1.3425166482300355e-05,,,
3075,1679694813.1,2023/03/24 17:53:33.100,1,40.440919592,40.440919592,-79.948028911,-79.948028911,243.6543,"[3.309774922815749e-05, 4.7363551709919124e-05]",5.778206499034266e-05,"[8.303449838355207e-07, -4.129257862983052e-06]",4.2119168191202655e-06,,,
3076,1679694813.2,2023/03/24 17:53:33.200,1,40.440922906,40.440922906,-79.948024205,-79.948024205,243.6652,"[3.318284192655278e-05, 4.6659157766667875e-05]",5.725537530937503e-05,"[-1.140332338842848e-06, -4.131222860978912e-06]",4.28571582936685e-06,,,
3077,1679694813.3,2023/03/24 17:53:33.300,1,40.44092623,40.44092623,-79.948019552,-79.948019552,243.6766,"[3.3411427960637566e-05, 4.647837825543749e-05]",5.724127150600691e-05,"[6.073323793885382e-06, 8.30116137525542e-06]",1.0285647382805167e-05,,,
3078,1679694813.4,2023/03/24 17:53:33.400,1,40.44092959,40.44092959,-79.948014918,-79.948014918,243.6877,"[3.367333328616162e-05, 4.564798616213278e-05]",5.672417487508466e-05,"[3.671481158306656e-07, -2.665906549191145e-05]",2.6661593550292186e-05,,,
3079,1679694813.5,2023/03/24 17:53:33.500,1,40.440932961,40.440932961,-79.948010426,-79.948010426,243.6975,"[3.3765072432170036e-05, 4.479710826202592e-05]",5.609688961956233e-05,"[7.157340215785305e-07, 1.6652690129989096e-06]",1.812566157495869e-06,,,
3080,1679694813.6,2023/03/24 17:53:33.600,1,40.44093635,40.44093635,-79.948005954,-79.948005954,243.7052,"[3.410416542115217e-05, 4.448264806575424e-05]",5.605176248803476e-05,"[9.12950569654727e-07, -2.021197017638602e-05]",2.0232578114361767e-05,,,
3081,1679694813.7,2023/03/24 17:53:33.700,1,40.440939764,40.440939764,-79.948001571,-79.948001571,243.7128,"[3.416587499889402e-05, 4.3535115413782605e-05]",5.534088261431528e-05,"[2.494567308428184e-07, -1.1774104763522313e-07]",2.758470860114825e-07,,,
3082,1679694813.8,2023/03/24 17:53:33.800,1,40.440943181,40.440943181,-79.947997243,-79.947997243,243.7202,"[3.4165875000596314e-05, 4.277578012926237e-05]",5.4745542103657806e-05,"[-8.057184489136714e-07, -5.617308188453049e-06]",5.67479810239814e-06,,,
3083,1679694813.9,2023/03/24 17:53:33.900,1,40.440946594,40.440946594,-79.947992992,-79.947992992,243.7289,"[3.409838956087727e-05, 4.225912333329414e-05]",5.4300402167423304e-05,"[-1.3321886931455793e-05, -4.925926316755379e-07]",1.3330990920230711e-05,,,
3084,1679694814.0,2023/03/24 17:53:34.000,1,40.440949981,40.440949981,-79.94798877,-79.94798877,243.7372,"[3.4079411479838555e-05, 4.2166503768928166e-05]",5.421642119235818e-05,"[4.104241297311313e-06, -4.420954774671199e-06]",6.032382427055145e-06,,,
3085,1679694814.1,2023/03/24 17:53:34.100,1,40.440953397,40.440953397,-79.94798456,-79.94798456,243.746,"[3.4116062856520305e-05, 4.218816044438136e-05]",5.425630494708342e-05,"[-4.096376763012606e-06, 4.5283362713785495e-06]",6.106237136832488e-06,,,
3086,1679694814.2,2023/03/24 17:53:34.200,1,40.440956803,40.440956803,-79.947980314,-79.947980314,243.7559,"[3.4152547176550734e-05, 4.277707942365059e-05]",5.4738240770633415e-05,"[7.1353591216981726e-06, 2.6744189744464353e-06]",7.620096236037997e-06,,,
3087,1679694814.3,2023/03/24 17:53:34.300,1,40.440960246,40.440960246,-79.947976031,-79.947976031,243.7665,"[3.462823666248976e-05, 4.280224316214626e-05]",5.5055851587863907e-05,"[5.475089241001464e-06, -7.030118054689004e-06]",8.910620744919756e-06,,,
3088,1679694814.4,2023/03/24 17:53:34.400,1,40.440963719,40.440963719,-79.947971754,-79.947971754,243.7741,"[3.4659622764209215e-05, 4.305683659746769e-05]",5.527368838731791e-05,"[-8.994815537634964e-06, 6.028183493424006e-06]",1.082800548515141e-05,,,
3089,1679694814.5,2023/03/24 17:53:34.500,1,40.440967173,40.440967173,-79.947967434,-79.947967434,243.7842,"[3.475059347326543e-05, 4.318504115283394e-05]",5.543060099003184e-05,"[1.6421512528725868e-05, -1.392596799307742e-07]",1.6422103001429356e-05,,,
3090,1679694814.6,2023/03/24 17:53:34.600,1,40.440970678,40.440970678,-79.947963117,-79.947963117,243.7927,"[3.482783855607741e-05, 4.314700434631272e-05]",5.5449457369291905e-05,"[-3.9377715979217146e-07, -2.2204628402304272e-05]",2.220811975237867e-05,,,
3091,1679694814.7,2023/03/24 17:53:34.700,1,40.440974156,40.440974156,-79.947958843,-79.947958843,243.8023,"[3.47038626212635e-05, 4.30360410597616e-05]",5.52852503922431e-05,"[8.497061420523359e-07, 4.556540122349831e-06]",4.635089903596831e-06,,,
3092,1679694814.8,2023/03/24 17:53:34.800,1,40.440977623,40.440977623,-79.947954516,-79.947954516,243.8145,"[3.455988865537949e-05, 4.351021486401825e-05]",5.556549920036049e-05,"[-3.657687935615005e-07, 8.710417308439978e-07]",9.447224498312418e-07,,,
3093,1679694814.9,2023/03/24 17:53:34.900,1,40.440981078,40.440981078,-79.947950155,-79.947950155,243.8266,"[3.4548362825723976e-05, 4.376583081660874e-05]",5.5758742103870004e-05,"[1.3923578093368432e-08, 3.3688251690417307e-06]",3.3688539424552036e-06,,,
3094,1679694815.0,2023/03/24 17:53:35.000,1,40.440984532,40.440984532,-79.947945772,-79.947945772,243.8369,"[3.4522677037182684e-05, 4.379002278253304e-05]",5.576182677341537e-05,"[-2.167809164786921e-05, -9.133417947598238e-06]",2.3523583504622046e-05,,,
3095,1679694815.1,2023/03/24 17:53:35.100,1,40.440987923,40.440987923,-79.947941403,-79.947941403,243.852,"[3.376864648896337e-05, 4.3946749761905416e-05]",5.542236281801879e-05,"[-3.3011472777326343e-06, 1.3559233463353257e-05]",1.3955299547591243e-05,,,
3096,1679694815.2,2023/03/24 17:53:35.200,1,40.440991279,40.440991279,-79.947936979,-79.947936979,243.869,"[3.3307620615337636e-05, 4.414834787281375e-05]",5.530347376932342e-05,"[-1.7335197975984313e-05, 9.128611039696647e-07]",1.7359216694935038e-05,,,
3097,1679694815.3,2023/03/24 17:53:35.300,1,40.440994542,40.440994542,-79.947932571,-79.947932571,243.8821,"[3.214161108947138e-05, 4.3897787640160386e-05]",5.440679114896823e-05,"[-2.2165475115424153e-06, -6.703237721392985e-06]",7.0602038795229335e-06,,,
3098,1679694815.4,2023/03/24 17:53:35.400,1,40.440997711,40.440997711,-79.947928204,-79.947928204,243.8984,"[3.0897469442326835e-05, 4.354939974925506e-05]",5.339666503125394e-05,"[-1.3872399873634126e-06, -4.044858738649364e-06]",4.2761334167876675e-06,,,
3099,1679694815.5,2023/03/24 17:53:35.500,1,40.441000794,40.441000794,-79.947923857,-79.947923857,243.9159,"[3.0764511126201224e-05, 4.351356721345796e-05]",5.329057774573553e-05,"[1.1109505484023938e-06, 2.4656139880978012e-05]",2.4681155664825546e-05,,,
3100,1679694815.6,2023/03/24 17:53:35.600,1,40.441003869,40.441003869,-79.947919483,-79.947919483,243.9314,"[3.0665518315210425e-05, 4.296018488188231e-05]",5.278211343462874e-05,"[-3.7022080368318963e-06, -1.1493104317136638e-05]",1.207467561438267e-05,,,
3101,1679694815.7,2023/03/24 17:53:35.700,1,40.441006925,40.441006925,-79.947915213,-79.947915213,243.9481,"[3.0533943012057236e-05, 4.2754103179948436e-05]",5.253793881173143e-05,"[-7.072237082182719e-07, 4.891899411142006e-06]",4.942756844332676e-06,,,
3102,1679694815.8,2023/03/24 17:53:35.800,1,40.441009971,40.441009971,-79.947910934,-79.947910934,243.9574,"[3.034756216136898e-05, 4.261732118275755e-05]",5.231835809668027e-05,"[-1.2387585492140981e-05, -1.846472922896869e-05]",2.223507364107959e-05,,,
3103,1679694815.9,2023/03/24 17:53:35.900,1,40.441012963,40.441012963,-79.947906724,-79.947906724,243.9748,"[2.9684127401448992e-05, 4.198841474842353e-05]",5.142153627295752e-05,"[5.048908987175104e-07, -2.136535063706326e-06]",2.195380809348203e-06,,,
3104,1679694816.0,2023/03/24 17:53:36.000,1,40.441015917,40.441015917,-79.947902541,-79.947902541,243.9918,"[2.9226585275855596e-05, 4.1620116875856816e-05]",5.085693085162376e-05,"[-4.7305264683806385e-07, -2.0081093446009956e-05]",2.008666455124057e-05,,,
3105,1679694816.1,2023/03/24 17:53:36.100,1,40.441018838,40.441018838,-79.947898456,-79.947898456,244.0058,"[2.920056552505514e-05, 4.031393685054315e-05]",4.9778374133479084e-05,"[1.0605654015750916e-06, -4.6895034430239165e-06]",4.807935265074947e-06,,,
3106,1679694816.2,2023/03/24 17:53:36.200,1,40.441021757,40.441021757,-79.94789447,-79.94789447,244.0182,"[2.9115715438862424e-05, 3.918643104793307e-05]",4.881906660098311e-05,"[-1.281339250843959e-05, -1.044919629460677e-05]",1.6533866177593178e-05,,,
3107,1679694816.3,2023/03/24 17:53:36.300,1,40.441024639,40.441024639,-79.947890567,-79.947890567,244.0322,"[2.886932049766347e-05, 3.923970866243856e-05]",4.871542262887461e-05,"[1.932491619572064e-06, 2.6774521892571195e-07]",1.9509513991829308e-06,,,
3108,1679694816.4,2023/03/24 17:53:36.400,1,40.441027529,40.441027529,-79.947886641,-79.947886641,244.0469,"[2.8864610399521337e-05, 3.9287027062459246e-05]",4.875075618821272e-05,"[-1.2381961859856082e-05, 5.873197965619596e-07]",1.239588335062751e-05,,,
3109,1679694816.5,2023/03/24 17:53:36.500,1,40.441030396,40.441030396,-79.947882707,-79.947882707,244.0635,"[2.889995870468315e-05, 3.941669221237492e-05]",4.887620318823353e-05,"[1.0503296417956342e-05, 2.1556917960141533e-05]",2.3979573548829577e-05,,,
3110,1679694816.6,2023/03/24 17:53:36.600,1,40.441033307,40.441033307,-79.947878728,-79.947878728,244.0728,"[2.900500142662872e-05, 3.9458884510015646e-05]",4.89723766477949e-05,"[-7.826004456463789e-06, -3.237742594939644e-06]",8.469316552336298e-06,,,
3111,1679694816.7,2023/03/24 17:53:36.700,1,40.441036197,40.441036197,-79.947874788,-79.947874788,244.0859,"[2.9081174043374664e-05, 3.9443949655829826e-05]",4.90055083454165e-05,"[1.447987891139167e-05, 1.016479723889682e-06]",1.451551322956388e-05,,,
3112,1679694816.8,2023/03/24 17:53:36.800,1,40.441039131,40.441039131,-79.94787084,-79.94787084,244.0956,"[2.9133742422737464e-05, 3.9501389698188934e-05]",4.908293731677638e-05,"[-6.105328218594522e-06, 3.031904614286882e-05]",3.092765092389293e-05,,,
3113,1679694816.9,2023/03/24 17:53:36.900,1,40.441042035,40.441042035,-79.94786686,-79.94786686,244.1048,"[2.9157657550128305e-05, 3.88810949724512e-05]",4.859947057394066e-05,"[1.1402132656304028e-06, -7.024104801899856e-06]",7.1160476782545636e-06,,,
3114,1679694817.0,2023/03/24 17:53:37.000,1,40.441044959,40.441044959,-79.947862992,-79.947862992,244.1207,"[2.934775795767174e-05, 3.862912584675915e-05]",4.851288757461094e-05,"[3.0271020587790457e-06, -6.112365901225488e-06]",6.820877053922641e-06,,,
3115,1679694817.1,2023/03/24 17:53:37.100,1,40.441047904,40.441047904,-79.947859131,-79.947859131,244.1328,"[2.9503213339261664e-05, 3.887747665919278e-05]",4.880469023288711e-05,"[1.1332019308015567e-05, 6.539675331457725e-06]",1.3083654498576241e-05,,,
3116,1679694817.2,2023/03/24 17:53:37.200,1,40.441050868,40.441050868,-79.947855228,-79.947855228,244.1444,"[2.9346844241223564e-05, 3.90078951512628e-05]",4.881447685933496e-05,"[-1.1566063225823578e-05, -2.461692295125286e-07]",1.1568682631713402e-05,,,
3117,1679694817.3,2023/03/24 17:53:37.300,1,40.441053778,40.441053778,-79.947851329,-79.947851329,244.1588,"[2.9184697358876852e-05, 3.896662946467274e-05]",4.868413264880391e-05,"[4.431914024535795e-06, -8.676071333809187e-06]",9.742488168338854e-06,,,
